county,office,district,party,candidate,votes
Preble,Attorney General,,R,Dave Yost,13163
Preble,Auditor of State,,D,Taylor Sappington,2802
Preble,Auditor of State,,R,Keith Faber,12940
Preble,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,3081
Preble,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,12695
Preble,Governor/Lieutenant Governor,,D,Nan Whaley,2504
Preble,Governor/Lieutenant Governor,,R,Mike DeWine,13172
Preble,Judge of the Court of Appeals (Term Commencing 02/09/2023),12,R,Robin N. Piper,13442
Preble,Judge of the Court of Appeals (Term Commencing 02/10/2023),12,R,Mike Powell,13398
Preble,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,3007
Preble,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,12735
Preble,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,3015
Preble,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,12704
Preble,Secretary of State,,,Terpsehore Tore Maras,156
Preble,Secretary of State,,D,Chelsea Clark,2798
Preble,Secretary of State,,R,Frank LaRose,12841
Preble,Treasurer of State,,D,Scott Schertzer,2924
Preble,Treasurer of State,,R,Robert Sprague,12800
Preble,U.S. House,8,D,Vanessa Enoch,2988
Preble,U.S. House,8,R,Warren Davidson,12794
Preble,U.S. Senate,,D,Tim Ryan,3533
Preble,U.S. Senate,,R,JD Vance,12156
Putnam,Attorney General,,D,Jeffrey A. Crossman,1846
Putnam,Attorney General,,R,Dave Yost,13182
Putnam,Auditor of State,,D,Taylor Sappington,1798
Putnam,Auditor of State,,R,Keith Faber,13198
Putnam,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2160
Putnam,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,12864
Putnam,Governor/Lieutenant Governor,,D,Nan Whaley,1550
Putnam,Governor/Lieutenant Governor,,R,Mike DeWine,13402
Putnam,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,13162
Putnam,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,13068
Putnam,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2032
Putnam,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,12903
Putnam,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2103
Putnam,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,12795
Putnam,Secretary of State,,,Terpsehore Tore Maras,121
Putnam,Secretary of State,,D,Chelsea Clark,1898
Putnam,Secretary of State,,R,Frank LaRose,13010
Putnam,Treasurer of State,,D,Scott Schertzer,2006
Putnam,Treasurer of State,,R,Robert Sprague,12917
Putnam,U.S. House,5,D,Craig Swartz,1767
Putnam,U.S. House,5,R,Bob Latta,13345
Putnam,U.S. Senate,,D,Tim Ryan,2667
Putnam,U.S. Senate,,R,JD Vance,12332
Richland,Attorney General,,D,Jeffrey A. Crossman,10595
Richland,Attorney General,,R,Dave Yost,31188
Richland,Auditor of State,,D,Taylor Sappington,11090
Richland,Auditor of State,,R,Keith Faber,30348
Richland,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,11884
Richland,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,29841
Richland,Governor/Lieutenant Governor,,D,Nan Whaley,10429
Richland,Governor/Lieutenant Governor,,R,Mike DeWine,30899
Richland,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,11681
Richland,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,29303
Richland,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,11460
Richland,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,29563
Richland,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,11624
Richland,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,29942
Richland,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,12239
Richland,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,29217
Richland,Secretary of State,,,Terpsehore Tore Maras,419
Richland,Secretary of State,,D,Chelsea Clark,10756
Richland,Secretary of State,,R,Frank LaRose,30664
Richland,Treasurer of State,,D,Scott Schertzer,11135
Richland,Treasurer of State,,R,Robert Sprague,30296
Richland,U.S. House,4,D,Tamie Wilson,11724
Richland,U.S. House,4,R,Jim Jordan,30137
Richland,U.S. Senate,,D,Tim Ryan,12904
Richland,U.S. Senate,,R,JD Vance,28812
Ross,Attorney General,,D,Jeffrey A. Crossman,6375
Ross,Attorney General,,R,Dave Yost,16326
Ross,Auditor of State,,D,Taylor Sappington,6801
Ross,Auditor of State,,R,Keith Faber,15639
Ross,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,7269
Ross,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,15293
Ross,Governor/Lieutenant Governor,,D,Nan Whaley,6037
Ross,Governor/Lieutenant Governor,,R,Mike DeWine,16496
Ross,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,17613
Ross,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,7020
Ross,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,15483
Ross,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,7173
Ross,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,15244
Ross,Secretary of State,,,Terpsehore Tore Maras,281
Ross,Secretary of State,,D,Chelsea Clark,6442
Ross,Secretary of State,,R,Frank LaRose,15902
Ross,Treasurer of State,,D,Scott Schertzer,6840
Ross,Treasurer of State,,R,Robert Sprague,15607
Ross,U.S. House,2,D,Samantha Meadows,6875
Ross,U.S. House,2,R,Brad Wenstrup,15689
Ross,U.S. Senate,,D,Tim Ryan,7858
Ross,U.S. Senate,,R,JD Vance,14728
Sandusky,Attorney General,,D,Jeffrey A. Crossman,6278
Sandusky,Attorney General,,R,Dave Yost,15109
Sandusky,Auditor of State,,D,Taylor Sappington,6562
Sandusky,Auditor of State,,R,Keith Faber,14551
Sandusky,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,7116
Sandusky,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,14166
Sandusky,Governor/Lieutenant Governor,,D,Nan Whaley,5631
Sandusky,Governor/Lieutenant Governor,,R,Mike DeWine,15712
Sandusky,Judge of the Court of Appeals (Term Commencing 02/09/2023),6,R,Christine Mayle,16847
Sandusky,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,D,Tom Puffenberger,7303
Sandusky,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,R,Charles E. Sulek,13568
Sandusky,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,6905
Sandusky,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,14218
Sandusky,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,7159
Sandusky,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,13987
Sandusky,Secretary of State,,,Terpsehore Tore Maras,306
Sandusky,Secretary of State,,D,Chelsea Clark,6283
Sandusky,Secretary of State,,R,Frank LaRose,14731
Sandusky,Treasurer of State,,D,Scott Schertzer,6671
Sandusky,Treasurer of State,,R,Robert Sprague,14378
Sandusky,U.S. House,9,D,Marcy Kaptur,9523
Sandusky,U.S. House,9,R,J.R. Majewski,11607
Sandusky,U.S. Senate,,D,Tim Ryan,8177
Sandusky,U.S. Senate,,R,JD Vance,13076
Scioto,Attorney General,,D,Jeffrey A. Crossman,5574
Scioto,Attorney General,,R,Dave Yost,15457
Scioto,Auditor of State,,D,Taylor Sappington,5820
Scioto,Auditor of State,,R,Keith Faber,15034
Scioto,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,6091
Scioto,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,14901
Scioto,Governor/Lieutenant Governor,,D,Nan Whaley,5048
Scioto,Governor/Lieutenant Governor,,R,Mike DeWine,15934
Scioto,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,16838
Scioto,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,6045
Scioto,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,14921
Scioto,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,5915
Scioto,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,15053
Scioto,Secretary of State,,,Terpsehore Tore Maras,141
Scioto,Secretary of State,,D,Chelsea Clark,5676
Scioto,Secretary of State,,R,Frank LaRose,15199
Scioto,Treasurer of State,,D,Scott Schertzer,5864
Scioto,Treasurer of State,,R,Robert Sprague,15080
Scioto,U.S. House,2,D,Samantha Meadows,5781
Scioto,U.S. House,2,R,Brad Wenstrup,15297
Scioto,U.S. Senate,,D,Tim Ryan,6411
Scioto,U.S. Senate,,R,JD Vance,14656
Seneca,Attorney General,,D,Jeffrey A. Crossman,4786
Seneca,Attorney General,,R,Dave Yost,13350
Seneca,Auditor of State,,D,Taylor Sappington,4931
Seneca,Auditor of State,,R,Keith Faber,13057
Seneca,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,5354
Seneca,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,12755
Seneca,Governor/Lieutenant Governor,,D,Nan Whaley,4319
Seneca,Governor/Lieutenant Governor,,R,Mike DeWine,13667
Seneca,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,15011
Seneca,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,14564
Seneca,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,5254
Seneca,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,12789
Seneca,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,5444
Seneca,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,12555
Seneca,Secretary of State,,,Terpsehore Tore Maras,181
Seneca,Secretary of State,,D,Chelsea Clark,4728
Seneca,Secretary of State,,R,Frank LaRose,13244
Seneca,Treasurer of State,,D,Scott Schertzer,5090
Seneca,Treasurer of State,,R,Robert Sprague,12914
Seneca,U.S. House,5,D,Craig Swartz,4855
Seneca,U.S. House,5,R,Bob Latta,13354
Seneca,U.S. Senate,,D,Tim Ryan,6322
Seneca,U.S. Senate,,R,JD Vance,11618
Shelby,Attorney General,,D,Jeffrey A. Crossman,2550
Shelby,Attorney General,,R,Dave Yost,15591
Shelby,Auditor of State,,D,Taylor Sappington,2618
Shelby,Auditor of State,,R,Keith Faber,15430
Shelby,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2998
Shelby,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,14977
Shelby,Governor/Lieutenant Governor,,D,Nan Whaley,2291
Shelby,Governor/Lieutenant Governor,,R,Mike DeWine,15717
Shelby,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,16232
Shelby,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,15449
Shelby,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2885
Shelby,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,15125
Shelby,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2950
Shelby,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,14990
Shelby,Secretary of State,,,Terpsehore Tore Maras,155
Shelby,Secretary of State,,D,Chelsea Clark,2575
Shelby,Secretary of State,,R,Frank LaRose,15356
Shelby,Treasurer of State,,D,Scott Schertzer,2729
Shelby,Treasurer of State,,R,Robert Sprague,15193
Shelby,U.S. House,15,D,Gary Josephson,1999
Shelby,U.S. House,15,R,Mike Carey,8938
Shelby,U.S. House,4,D,Tamie Wilson,945
Shelby,U.S. House,4,R,Jim Jordan,6143
Shelby,U.S. Senate,,D,Tim Ryan,3509
Shelby,U.S. Senate,,R,JD Vance,14512
Stark,Attorney General,,D,Jeffrey A. Crossman,46124
Stark,Attorney General,,R,Dave Yost,87793
Stark,Auditor of State,,D,Taylor Sappington,47825
Stark,Auditor of State,,R,Keith Faber,84673
Stark,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,51844
Stark,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,81519
Stark,Governor/Lieutenant Governor,,D,Nan Whaley,43082
Stark,Governor/Lieutenant Governor,,R,Mike DeWine,90387
Stark,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,56449
Stark,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,75813
Stark,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,49652
Stark,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,81607
Stark,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,50219
Stark,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,82823
Stark,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,51879
Stark,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,81145
Stark,Secretary of State,,,Terpsehore Tore Maras,1375
Stark,Secretary of State,,D,Chelsea Clark,45297
Stark,Secretary of State,,R,Frank LaRose,87008
Stark,Treasurer of State,,D,Scott Schertzer,49158
Stark,Treasurer of State,,R,Robert Sprague,83498
Stark,U.S. House,13,D,Emilia Sykes,38720
Stark,U.S. House,13,R,Madison Gesiotto Gilbert,48011
Stark,U.S. House,6,D,Louis G. Lyras,14621
Stark,U.S. House,6,R,Bill Johnson,30990
Stark,U.S. Senate,,D,Tim Ryan,56215
Stark,U.S. Senate,,R,JD Vance,77287
Summit,Attorney General,,D,Jeffrey A. Crossman,97125
Summit,Attorney General,,R,Dave Yost,100761
Summit,Auditor of State,,D,Taylor Sappington,98894
Summit,Auditor of State,,R,Keith Faber,95760
Summit,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,106885
Summit,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,90977
Summit,Governor/Lieutenant Governor,,D,Nan Whaley,92205
Summit,Governor/Lieutenant Governor,,R,Mike DeWine,105776
Summit,Judge of the Court of Appeals (Term Commencing 02/09/2023),9,D,Thomas A. Teodosio,113851
Summit,Judge of the Court of Appeals (Term Commencing 02/09/2023),9,R,Scot Stevenson,82522
Summit,Judge of the Court of Appeals (Term Commencing 02/10/2023),9,D,Erica Voorhees,100791
Summit,Judge of the Court of Appeals (Term Commencing 02/10/2023),9,R,Donna J. Carr,93190
Summit,Judge of the Court of Appeals (Term Commencing 02/11/2023),9,D,Amber Crowe,100880
Summit,Judge of the Court of Appeals (Term Commencing 02/11/2023),9,R,Jill Flagg Lanzinger,92362
Summit,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,103903
Summit,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,92154
Summit,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,105404
Summit,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,90787
Summit,Secretary of State,,,Terpsehore Tore Maras,2004
Summit,Secretary of State,,D,Chelsea Clark,94975
Summit,Secretary of State,,R,Frank LaRose,102381
Summit,Treasurer of State,,D,Scott Schertzer,99811
Summit,Treasurer of State,,R,Robert Sprague,96267
Summit,U.S. House,13,D,Emilia Sykes,110599
Summit,U.S. House,13,R,Madison Gesiotto Gilbert,85864
Summit,U.S. Senate,,D,Tim Ryan,113111
Summit,U.S. Senate,,R,JD Vance,86724
Trumbull,Attorney General,,D,Jeffrey A. Crossman,28011
Trumbull,Attorney General,,R,Dave Yost,44350
Trumbull,Auditor of State,,D,Taylor Sappington,29864
Trumbull,Auditor of State,,R,Keith Faber,41276
Trumbull,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,31992
Trumbull,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,39885
Trumbull,Governor/Lieutenant Governor,,D,Nan Whaley,24163
Trumbull,Governor/Lieutenant Governor,,R,Mike DeWine,48459
Trumbull,Judge of the Court of Appeals (Term Commencing 02/09/2023),11,D,Thomas R. Wright,33079
Trumbull,Judge of the Court of Appeals (Term Commencing 02/09/2023),11,R,Eugene A. Lucci,37031
Trumbull,Judge of the Court of Appeals (Unexpired Term Ending 02/08/2025),11,R,John J. Eklund,47322
Trumbull,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,31190
Trumbull,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,40077
Trumbull,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,30587
Trumbull,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,41030
Trumbull,Secretary of State,,,Terpsehore Tore Maras,830
Trumbull,Secretary of State,,D,Chelsea Clark,27977
Trumbull,Secretary of State,,R,Frank LaRose,43480
Trumbull,Treasurer of State,,D,Scott Schertzer,29737
Trumbull,Treasurer of State,,R,Robert Sprague,41642
Trumbull,U.S. House,14,D,Matt Kilboy,29931
Trumbull,U.S. House,14,R,David P. Joyce,41756
Trumbull,U.S. Senate,,D,Tim Ryan,33890
Trumbull,U.S. Senate,,R,JD Vance,39082
Tuscarawas,Attorney General,,D,Jeffrey A. Crossman,8205
Tuscarawas,Attorney General,,R,Dave Yost,22139
Tuscarawas,Auditor of State,,D,Taylor Sappington,8581
Tuscarawas,Auditor of State,,R,Keith Faber,21369
Tuscarawas,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,9370
Tuscarawas,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,20981
Tuscarawas,Governor/Lieutenant Governor,,D,Nan Whaley,7685
Tuscarawas,Governor/Lieutenant Governor,,R,Mike DeWine,22296
Tuscarawas,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,9622
Tuscarawas,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,20345
Tuscarawas,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,9163
Tuscarawas,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,20702
Tuscarawas,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,9084
Tuscarawas,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,21133
Tuscarawas,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,9437
Tuscarawas,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,20668
Tuscarawas,Secretary of State,,,Terpsehore Tore Maras,361
Tuscarawas,Secretary of State,,D,Chelsea Clark,8228
Tuscarawas,Secretary of State,,R,Frank LaRose,21725
Tuscarawas,Treasurer of State,,D,Scott Schertzer,8813
Tuscarawas,Treasurer of State,,R,Robert Sprague,21392
Tuscarawas,U.S. House,12,D,Amy Rippel-Elton,1942
Tuscarawas,U.S. House,12,R,Troy Balderson,7040
Tuscarawas,U.S. House,6,D,Louis G. Lyras,6692
Tuscarawas,U.S. House,6,R,Bill Johnson,14503
Tuscarawas,U.S. Senate,,D,Tim Ryan,10267
Tuscarawas,U.S. Senate,,R,JD Vance,20072
Union,Attorney General,,D,Jeffrey A. Crossman,7246
Union,Attorney General,,R,Dave Yost,18272
Union,Auditor of State,,D,Taylor Sappington,7380
Union,Auditor of State,,R,Keith Faber,17838
Union,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,8211
Union,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,17201
Union,Governor/Lieutenant Governor,,D,Nan Whaley,6918
Union,Governor/Lieutenant Governor,,R,Mike DeWine,18387
Union,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,20282
Union,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,19993
Union,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,8014
Union,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,17322
Union,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,8233
Union,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,17014
Union,Secretary of State,,,Terpsehore Tore Maras,259
Union,Secretary of State,,D,Chelsea Clark,7204
Union,Secretary of State,,R,Frank LaRose,17983
Union,Treasurer of State,,D,Scott Schertzer,7537
Union,Treasurer of State,,R,Robert Sprague,17713
Union,U.S. House,4,D,Tamie Wilson,8460
Union,U.S. House,4,R,Jim Jordan,17021
Union,U.S. Senate,,D,Tim Ryan,9075
Union,U.S. Senate,,R,JD Vance,16320
Van Wert,Attorney General,,D,Jeffrey A. Crossman,1860
Van Wert,Attorney General,,R,Dave Yost,8270
Van Wert,Auditor of State,,D,Taylor Sappington,1808
Van Wert,Auditor of State,,R,Keith Faber,8265
Van Wert,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1977
Van Wert,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,8147
Van Wert,Governor/Lieutenant Governor,,D,Nan Whaley,1702
Van Wert,Governor/Lieutenant Governor,,R,Mike DeWine,8279
Van Wert,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,8435
Van Wert,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,8441
Van Wert,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1960
Van Wert,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,8118
Van Wert,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1980
Van Wert,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,8037
Van Wert,Secretary of State,,,Terpsehore Tore Maras,127
Van Wert,Secretary of State,,D,Chelsea Clark,1845
Van Wert,Secretary of State,,R,Frank LaRose,8122
Van Wert,Treasurer of State,,D,Scott Schertzer,1890
Van Wert,Treasurer of State,,R,Robert Sprague,8164
Van Wert,U.S. House,5,D,Craig Swartz,1858
Van Wert,U.S. House,5,R,Bob Latta,8296
Van Wert,U.S. Senate,,D,Tim Ryan,2176
Van Wert,U.S. Senate,,R,JD Vance,7959
Vinton,Attorney General,,D,Jeffrey A. Crossman,862
Vinton,Attorney General,,R,Dave Yost,3163
Vinton,Auditor of State,,D,Taylor Sappington,914
Vinton,Auditor of State,,R,Keith Faber,3064
Vinton,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,951
Vinton,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,3047
Vinton,Governor/Lieutenant Governor,,D,Nan Whaley,832
Vinton,Governor/Lieutenant Governor,,R,Mike DeWine,3111
Vinton,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,3193
Vinton,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,931
Vinton,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,3046
Vinton,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,957
Vinton,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,2970
Vinton,Secretary of State,,,Terpsehore Tore Maras,68
Vinton,Secretary of State,,D,Chelsea Clark,852
Vinton,Secretary of State,,R,Frank LaRose,3079
Vinton,Treasurer of State,,D,Scott Schertzer,899
Vinton,Treasurer of State,,R,Robert Sprague,3067
Vinton,U.S. House,2,D,Samantha Meadows,927
Vinton,U.S. House,2,R,Brad Wenstrup,3030
Vinton,U.S. Senate,,D,Tim Ryan,1028
Vinton,U.S. Senate,,R,JD Vance,2986
Warren,Attorney General,,D,Jeffrey A. Crossman,29984
Warren,Attorney General,,R,Dave Yost,71437
Warren,Auditor of State,,D,Taylor Sappington,29869
Warren,Auditor of State,,R,Keith Faber,70364
Warren,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,32734
Warren,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,68368
Warren,Governor/Lieutenant Governor,,D,Nan Whaley,27070
Warren,Governor/Lieutenant Governor,,R,Mike DeWine,74345
Warren,Judge of the Court of Appeals (Term Commencing 02/09/2023),12,R,Robin N. Piper,76090
Warren,Judge of the Court of Appeals (Term Commencing 02/10/2023),12,R,Mike Powell,76009
Warren,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,32021
Warren,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,68648
Warren,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,32371
Warren,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,68270
Warren,Secretary of State,,,Terpsehore Tore Maras,1124
Warren,Secretary of State,,D,Chelsea Clark,29653
Warren,Secretary of State,,R,Frank LaRose,70163
Warren,Treasurer of State,,D,Scott Schertzer,29727
Warren,Treasurer of State,,R,Robert Sprague,70544
Warren,U.S. House,1,D,Greg Landsman,34375
Warren,U.S. House,1,R,Steve Chabot,66860
Warren,U.S. Senate,,D,Tim Ryan,35970
Warren,U.S. Senate,,R,JD Vance,65370
Washington,Attorney General,,D,Jeffrey A. Crossman,6127
Washington,Attorney General,,R,Dave Yost,16591
Washington,Auditor of State,,D,Taylor Sappington,6237
Washington,Auditor of State,,R,Keith Faber,16323
Washington,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,6552
Washington,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,16133
Washington,Governor/Lieutenant Governor,,D,Nan Whaley,5625
Washington,Governor/Lieutenant Governor,,R,Mike DeWine,16934
Washington,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,18433
Washington,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,6402
Washington,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,16196
Washington,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,6567
Washington,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,16016
Washington,Secretary of State,,,Terpsehore Tore Maras,266
Washington,Secretary of State,,D,Chelsea Clark,6138
Washington,Secretary of State,,R,Frank LaRose,16256
Washington,Treasurer of State,,D,Scott Schertzer,6136
Washington,Treasurer of State,,R,Robert Sprague,16423
Washington,U.S. House,6,D,Louis G. Lyras,6098
Washington,U.S. House,6,R,Bill Johnson,16684
Washington,U.S. Senate,,D,Tim Ryan,6938
Washington,U.S. Senate,,R,JD Vance,15812
